6550,"Altmanis, Alvils",Triptych,c1998 Alvils Altmanis,"cl | cl-a, voice-mez-sop, pno",score (21 pp.),cassette available,ICA,6705,,,,,,,,
6551,"Troiani, Flavio",L'Addio,c[nd],"voice-sop, cl, pno",score (6 pp.),text by Umberto Sabacassette available,ICA,6706,,,,,,,,
6552,"Clearfield, Andrea",Only The Wind,c1998 Andrea Clearfield,"voice-sop, cl, pno",score (27 pp.),text by Nun Macaria Corbettcassette available,ICA,6707,,,,,,,,
6553,"Frieden, Ken",Shlanke Shifn (Slender Ships),c1998 Ken Frieden,"voice, cl-c, pno",score (6 pp.),text by Anna Margolin (pen-name of Rosa Lebensboym)cassette available,ICA,6708,,,,,,,,
6554,"Mitchell, Darleen Cowles",O Vos Angeli (In Praise of Angels),c1998 Darleen Mitchell,"voice-sop, cl, pno","score (20 pp.), part",text by Hildegard of Bingencassette available,ICA,6709,,,,,,,,
6555,"Benoit, Kenneth R.",Sonnet,c[nd],"voice, cl, pno",score (13 pp.),text by Elizabeth Barrett Browningcassette available,ICA,6710,,,,,,,,
6556,"Alexander, Joe L.",Two Bryant Songs,c1994 Joe L. Alexander,"voice-sop, cl, pno",score (9 pp.),Dur: 4:00text by William Cullen Bryantcassette available,ICA,6711,,,,,,,,
6557,"Dunleavy, Houston ""Unusual Attitudes"" ",Lent,c1998 Unusual Attitudes,"voice-sop, cl, pno","score (11 pp.), part",text by L.E.G.cassette available,ICA,6712,,,,,,,,
6558,"Hoag, Charles",Mother's Day,c1997 Charles Hoag,"voice-sop, cl, pno",score (8 pp.),Dur: 3:52text by Daisy Zamaracassette available,ICA,6713,,,,,,,,
6559,"Wreede, Katrina",The Palace of Fame,c[nd],"voice-sop, cl, pno",score (8 pp.),"from Chaucer's ""House of Fame""text by Anne Worthington Prescottcassette avaliable",ICA,6714,,,,,,,,
6560,"Lee, Thomas Oboe",...I Never Saw Another Butterfly,Departed Feathers Music c1991,"cl, voice-mez-sop, pno",score (37 pp.),"Dur: 17:00text by the children of the Terezin Camp, Czechoslovakia, 1942-1994, translated by Jeanne Nemcovacassette available",ICA,6715,,,,,,,,
6561,"Hirst, Thomas",The Tunnel,c1998 Thomas F. Hirst,"cl, voice, pno",score (13 pp.),Dur: 6:30text by Mark Strandcassette available,ICA,6716,,,,,,,,
6562,"Creaghan, John Andrew",Bridge of Beauty,c1998 John Andrew Creaghan,"cl, voice, pno",2 scores (4 pp.) ,cassette available,ICA,6717,,,,,,,,
6563,"Winstin, Robert Ian",When The Music's Over,c1998 Robert Ian Winstin,"cl, voice-sop, pno",score (53 pp.),text by Ross David Burke and Robby WildeCD available,ICA,6718,,,,,,,,
6564,"Hollingsworth, Mark",Songs of Love and Despair,c1997 Mark Hollingsworth,"voice-sop, cl, pno","score (29 pp.), 2 parts",text by Tzu-Yehcassette available,ICA,6719,,,,,,,,
6565,"La Pat, Robert",Three Songs on Poems by May Sarton,c1998 Robert La Pat,"voice-mez-sop, cl, pno",score (26 pp.),Dur: 15:05text by May Sartoncassette available,ICA,6720,,,,,,,,
6566,"Clark, Sondra",Feline,c1998 Sondra Clark,"voice, cl, pno",score (29 pp.),text by Ronald Wallacecassette available,ICA,6721,,,,,,,,
6567,"Griffin, Charles B.",The Far Field,c1997 Charles B. Griffin,"voice-sop | voice-ten, cl, pno",score (49 pp.),Dur: 21:00text by Theodore Roethkecassette available,ICA,6722,,,,,,,,
6568,"McMichael, Catherine",Mother and Child,c1997 Camellia Music,"voice-mez-sop, cl-a, pno","score (9 pp.), part",text by Catherine McMichaelcassette and video cassette available,ICA,6723,,,,,,,,
6569,"List, Andrew",Oh My Beloved,c[nd],"voice-mez-sop, cl, pno","score (18 pp.), part",text by Jalaluddin Rumicassette available,ICA,6724,,,,,,,,
6570,"Wiemann, Beth",Four Ambitions,c1997 Beth Wiemann,"voice-sop, cl, pno",score (8 pp.),text by Lola Haskinscassette available,ICA,6725,,,,,,,,
6571,"Kruisbrink, Annette",Wintersong,c[nd],"voice, cl-bs","score (20 pp.), 2 parts",Dur: 9:00text by Neidhart von Reuenthalcassette available,ICA,6726,,,,,,,,
6572,"Hrabánek, Pavel",The Missing of the Words,c1998 Pavel Hrabanek,"voice-sop, cl, pno",score (28 pp.),"Dur: 10:00, signed, cassette available",ICA,6727,,,,,,,,
6573,"Edgar, Alison",Two Songs - Poems of Walt Whitman,c1998 Alison Edgar,"cl, voice-sop, pno","score (11 pp.), part",text by Walt Whitmancassette availableVoice is for a boy soprano.,ICA,6728,,,,,,,,
6574,"Coxe, Stephen",Two Songs ,c1995 Stephen Coxe,"voice-sop, cl, pno",score (14 pp.),text by Eleanor Ross Taylorcassette available,ICA,6729,,,,,,,,
6575,"Kallstrom, Michael",Fountain,c1997 Michael Kallstrom,"voice-bass, cl, pno","score (61 pp.), part","Dur: 20:00, text by Michael Kallstrom, cassette available",ICA,6730,,,,,,,,
6576,"Oxley, Terry A.",I Saw A Man Pursuing the Horizon,c1998 Terry A. Oxley,"voice-ten, cl, pno",score (23 pp.),text by Stephen Cranecassette available,ICA,6731,,,,,,,,
6577,"Locking, Joyce-Anne",Gypsy Offering,c1998 Joyce-Anne Locking,"voice-mez-sop, cl, pno",score (5 pp.),text by Joyce-Anne Lockingcassette available,ICA,6732,,,,,,,,
6578,"Koc, Marcelo","Trio Para Clarinette, voz, y Piano",c1998 Marcelo Koc,"voice, cl, pno",score (9 pp.),Dur: 7:00,ICA,6733,,,,,,Trio,,Trios
6579,"Zemzaris, Imants",The Blue Hour,c1997 Imants Zemzaris,"voice-mez-sop, cl | hrn-eng, pno",score (15 pp.),text by: Mara Kymelecassette available,ICA,6734,,,,,,,,
6580,"Criswell, Paul D.",Whispers of Heavenly Death,c[nd],"voice-sop, cl, pno",score (16 pp.),cassette available,ICA,6735,,,,,,,,
6581,"Jones, Robert C. ",Three Native American Prayers,c1997 Robert C. Jones,"voice, cl-c, pno","score (24 pp.), part",Dur: 4:45text from the TEWA Indians of North Americacassette available,ICA,6736,,,,,,,,
6582,"Mateju, Zbynek",Stele,c1999 Zbynek Mateju,"cl, harp",score (12 pp.),Dur: 9:00,ICA,6737,,,,,,,,
6583,"Mateju, Zbynek",Smorfia,c1996 Zbynek Mateju,"cl, pno",score (12 pp.),Dur: 7:50,ICA,6738,,,,,,,,
6584,"Torres, Jesús",Fantasia,c1997 Jesus Torres,"cl, pno","score (10 pp.), part",,ICA,6739,,,,,,,,
6585,"Adámek, Ondrej",Osamela Sadness,c1997 Ondrej Adamek,cl(2),score (6 pp.),Dur: 8:00,ICA,6740,,,,,,,,
6586,"Cohn, James","Suite, op. 72",c1994 James Cohn,"cl-a, gtr","score (24 pp.), 2 parts",,ICA,6741,,,,,,,,
6587,"Gibson, John",Three Pieces for Clarinet and Clarsach (harp),c2000 John Gibson,"cl, harp",2 scores (16 pp.),,ICA,6742,,,,,,,,
6588,"Hu, Xiao",Autumn Leaves,c2000 Xiao Hu,"cl, voice-mez-sop",score (6 pp.),"Dur: 9:30, text by Li Yu",ICA,6743,,,,,,,,
6589,"Estep, Stephen",Passacaglia,Grinning Lion Music c2000,"cl-a, harp",score (11 pp.),,ICA,6744,,,,,,,,
6590,"Macsems, William",Turkanschantz Park,"Sacramento, Ca: MOP Publishing c1974","cl, vln, pno",score (25 pp.),,ICA,6745,,,,,,,,
6591,"Gillespie, Yvonne",Arachnid,c2000 Yvonne Gillespie,"cl, pno","score (17 pp.), part",Dur: 10:00,ICA,6746,,,,,,,,
6592,"Podmore, Audrey",The Crofter's Tale,c1999 Audrey Podmore,"cl, vln","score (11 pp.), 2 parts",,ICA,6747,,,,,,,,
6593,"Roemer, Stephen",Kubla Khan,c1991 Stephen Roemer,"cl, voice-sop",score (13 pp.),text by Samuel Taylor Coleridge,ICA,6748,,,,,,,,
6594,"Kim, Yanghee",Miniatures,c2000 Yanghee Kim,"cl, vcl",score (19 pp.),,ICA,6749,,,,,,,,
6595,"Hyson, Winifred",Gestures,c1997 Winifred Hyson,"voice-sop, cl","score (11 pp.), part",text by Denise Levertov,ICA,6750,,,,,,,,
6596,"Denev, Ljubomir M.",Free for Two,c2000 Ljubomir M. Denev,"cl, pno","score (24 pp.), 2 parts",Dur: 13:30,ICA,6751,,,,,,,,
6597,"Knight, Morris",Play,c[nd],"cl, pno","score (33 pp.), part",,ICA,6752,,,,,,,,
6598,"Borenstein, Nimrod","Nocturne, op. 16",c1998 Nimrod Borenstein,"cl, harp",score (23 pp.),,ICA,6753,,,,,,,,
6599,"Borenstein, Nimrod","Pictures, op. 9",c1996 Nimrod Borenstein,"cl, pno",score (33 pp.),,ICA,6754,,,,,,,,
6600,"Campanelli, Richard",Sonata,c2000 Richard Campanelli,"cl, pno",score (19 pp.),,ICA,6755,,,,,,,,
6601,"Meier, Andrew",Duo for Bb Clarinet and Piano,c1999 Andrew Meier,"cl, pno",score (40 pp.),,ICA,6756,,,,,,,,
6602,"Shavers, London Silas",The Arrow and the Song,c2000 London Silas Shavers,"cl, voice-ten, pno","score (10 pp.), part",,ICA,6757,,,,,,,,
6603,"Edgar, Alison",Suite of Three Movements for Clarinet and Horn,c2000 Alison Edgar,"cl, hrn","score (15 pp.), 2 parts",Dur: 12:25,ICA,6758,,,,,,,,
6604,"DePaula, Michael",Turbidation and the Rinse,c2000 Michael DePaula,"cl-a, pno","score (6 pp.), part",,ICA,6759,,,,,,,,
6605,"Rusila, Kristian",Triangulum,c1997 Kristian Rusila,"cl, pno",score (60 pp.),Dur: 18:00,ICA,6760,,,,,,,,
6606,"Bishop, James",Music for Clarinet and Guitar,c1999 James Bishop,"cl, gtr",score (18 pp.),Dur: 11:00,ICA,6761,,,,,,,,
6607,"Leiper, Tara",Sonata for Clarinet and Piano,c2000 Tara Leiper,"cl, pno","score (18 pp.), part",,ICA,6762,,,,,,,,
6608,"Chang, Yu-Hui",Duet for Clarinet and Violoncello,c1997 Yu-Hui Chang,"cl, vcl",score 14 pp.),,ICA,6763,,,,,,Duet,,Duets
6609,"Raboud-Theurillat, Marie-Christine",Duo for Basset Horn and Cello,c1999 Marie-Christine Raboud-Theurillat,"hrn-bsst, vcl",score (6 pp.),Dur: 9:00,ICA,6764,,,,,,,,
6610,"Knight, Morris",All's Blue,c[nd],"cl, vcl","score (16 pp.), 2 parts",,ICA,6765,,,,,,,,
6611,"Olofsson, Kent",The Emereld Windstrings,c2000 Kent Olofsson,"cl, gtr",score (16 pp.),Dur: 10:00,ICA,6766,,,,,,,,
6612,"Monje, Ademar G.",Internet,c2000 Ademar G. Monje,"cl, pno",score (23 pp.),,ICA,6767,,,,,,,,
6613,"Albert, Adrienne",Fantasia,Kenter Canyon Music c2000,"cl, pno",score (14 pp.),,ICA,6768,,,,,,,,
6614,"Lampkin, John",Insects - A Musical Entomology,c1999 John Lampkin,"fl, cl",2 scores (21 pp.),Dur: 10:15,ICA,6769,,,,,,,,
6615,"Wheeler, John",Suite for Clarinet and Flute,c2000 John Wheeler,"cl, fl",score (13 pp.),,ICA,6770,,,,,,,,
6616,"Banks, Rusty",Neebur Dot,c1998 Rusty Banks,"cl, gtr",score (10 pp.),,ICA,6771,,,,,,,,
6617,"Buss, Howard J.",The World Within,c1999 Howard J. Buss,"cl, vcl","score (12 pp.), 2 parts",Dur: 10:00,ICA,6772,,,,,,,,
6618,"Gander, Bernhard",Welcome,c1999 Bernhard Gander,"cl, pno, tape",score (15 pp.),Dur: 9:03,ICA,6773,,,,,,,,
6619,"Burke, Brigid",Suite for Bb Clarinet and Piano,c[nd],"cl, pno",score (47 pp.),Dur: 4:00,ICA,6774,,,,,,,,
6620,"Archbold, Paul",Arachne,c1999 Paul Archbold,"cl, harp",score (32 pp.),,ICA,6775,,,,,,,,
6621,"Thomas, Karen P.",When Night Came...,c1994 Karen P. Thomas,"cl, pno",score (33 pp.),Dur: 14:00,ICA,6776,,,,,,,,
6622,"Brown, Timothy J.",Sonata for Clarinet and Piano,c1999 Timothy J. Brown,"cl, pno","score (17 pp.), part",,ICA,6777,,,,,,,,
6623,"Cox, Robin",Points of Balance,c1999 Robin Cox,"cl, vcl",score (11 pp.),,ICA,6778,,,,,,,,
6624,"Ciobanu, Ghenadie",From Songs and Dances of Melancholic Moon,c2000 Ghenadie Cilbanu,"cl, perc",score (8 pp.),,ICA,6779,,,,,,,,
6625,"Sanders, Greg",Blake Songs,c[nd],"voice-sop, cl",2 scores (6 pp.),,ICA,6780,,,,,,,,
6626,"Ruo, Huang",Being...,c1999 Huang Ruo,"cl, vla",score (5 pp.),Dur: 7:00,ICA,6781,,,,,,,,
6627,"Niedermaier, Teddy","Sonata no, 1 (Pristina)",c1999 Teddu Niedermaier,"cl, pno",score (54 pp.),,ICA,6782,,,,,,,,
6628,"Lutz-Rijeka, Wilhelm",Conclusion,c2000 Wilhelm Lutz-Rijeka,"cl, vcl",score (16 pp.),Dur: 7:00-8:00,ICA,6783,,,,,,,,
6629,"Arite, Daniel",Crustacean Variations,c2000 Daniel Arite,"cl, cl-a, pno",score (32 pp.),,ICA,6784,,,,,,,,
6630,"Gilpin, Andrew",Sonata for Clarinet,c2000 Andrew Gilpin,"cl, pno",score (32 pp.),,ICA,6785,,,,,,,,
6631,"Rotas, Vassilis",Floating Environments,c[nd],"cl, pno","score (11 pp.), part",,ICA,6786,,,,,,,,
6632,"Mason, Deborah",Nuances,Alfred A. Knopf c2000,"cl, bass",score (6 pp.),Dur: 8:00,ICA,6787,,,,,,,,
6633,"Hetz, Matthew Lawrence",Sonata,c1993 Matthew Lawrence Hetz,"cl, pno","score (26 pp.), part",,ICA,6788,,,,,,,,
6634,"Nikodijevic, Marko",Solitudo,c1998 Marko Nikadijevic,"cl, pno-prep",score (7 pp.),Dur: 7:30-10:00,ICA,6789,,,,,,,,
6635,"Naumann, Joel",fioritura! II,c1993 Joel Naumann,"cl, vibraphone",score (13 pp.),Dur: 15:00,ICA,6790,,,,,,,,
6636,"Stonaker, Ben",Fantasy Duet in D Minor,c2000 Ben Stonaker,"cl, sax-alt",score (12 pp.),signed ,ICA,6791,,,,,,Duet,,Duets
6637,"Vercoe, Elizabeth Walton",Four Humors,c1992 Elizabeth Walton Vercoe,"cl, pno",score (23 pp.),Dur: 17:00,ICA,6792,,,,,,,,
6638,"Benner, Al",The Carpenter-Wood Rag,"Natchitoches, L: Conners Publications c1997","cl, pno","score (19 pp.), part",Dur: 9:00,ICA,6793,,,,,,,,
6639,"Morales-Matos, Sonia Ivette",Triptico,c1992 Sonia Ivette Morales-Matos,"cl, vcl",score (20 pp.),,ICA,6794,,,,,,,,
6640,"Smith, Rob",Hot Seat,c1997 Rob Smith,"cl, pno",score (25 pp.),Dur: approx 8:00,ICA,6795,,,,,,,,
6641,"Christensen, Don",Elegy for Joni,c2000 Don Christensen,"cl, pno","score (15 pp.), part",,ICA,6796,,,,,,,,
6642,"Siskind, Paul",Duo-Bagatelles,"c1990 Paul Siskand, Sweet Child Music","cl, vcl",score (8 pp.),Dur: 10:00,ICA,6797,,,,,,,,
6643,"Malawey, Victoria",Snapshots,c1999 Victoria Malawey,"cl, pno",score (4 pp.),,ICA,6798,,,,,,,,
6644,"García, Orlando Jacinto",lineas en la caida de la noche,c1998 Orlando Jacinto Garcia,"cl, pno",score (18 pp.),Dur: 12:00,ICA,6799,,,,,,,,
6645,"Kudo, Takeo",Wooden,c1999 Takeo Kudo,"cl, pno ","score (15 pp.), part",,ICA,6800,,,,,,,,
6646,"Krause, Drew",Sonata for Clarinet and Piano (Arabesques),c1996 Drew Krause,"cl, pno ",score (21 pp.),Dur: 12:00,ICA,6801,,,,,,,,
6647,"Olsen, James",Lighted Cliffs,c1998 James Olsen,"cl, pno",score (22 pp.),,ICA,6802,,,,,,,,
6648,"Monzarsh, Dudi",3.8.1999,c2000 Dudi Monzarsh,"cl, pno","score (18 pp.), 2 parts ",,ICA,6803,,,,,,,,
6649,"Kyriakakis, Georgios",Sigana,c1997 Georgios Kyiakakis,"cl, sax-alt",score (14 pp.),,ICA,6804,,,,,,,,
6650,"Hatley, H. Jerome",Two Ditties,c[nd],"cl, pno",score (53 pp.),from Concerto for Clarinet and PianoPiano Reduction by H. Jerome Hatley,ICA,6805,,,,,,,,
6651,"Romero, Manly",Cyberwael,c1996 Manly Romero,"cl, pno",score (18 pp.),,ICA,6806,,,,,,,,
6652,"Kirkwood, Neal",no title,c1992 Neal Kirkwood,"cl, pno",score (14 pp.),,ICA,6807,,,,,,,,
6653,"Holley, Alan",Three Dreams,c1999 Alan Holley,"cl, pno",score (20 pp.),,ICA,6808,,,,,,,,
6654,"Morlock, Jocelyn",Limboe,c1995 Jocelyn Morlock,"cl, pno",score (26 pp.),,ICA,6809,,,,,,,,
6655,"Kuhn, Thorsten",Im Wind gelost,c1997 Thorsten Kuhn,"cl, vla",score (15 pp.),Dur: 11:00,ICA,6810,,,,,,,,
6656,"Green, Anthony",Vexilla Regis Prodeunt,c[nd],"cl-a, pno",2 scores (13 pp.),Dur: 10:00,ICA,6811,,,,,,,,
6657,"Mais, C.L.",Suite for Clarinet and Piano,c[nd],"cl, pno",score (23 pp.),,ICA,6812,,,,,,,,
6658,"Cadwell, Jeffrey R.",as if the sky itself unfolded,c1999 Jeffrey R. Cadwell,"fl, cl",score (11 pp.),,ICA,6813,,,,,,,,
6659,"Popoff, Ross",Introspectives,c1999 Ross popoff,"cl, pno",score (8 pp.),signed,ICA,6814,,,,,,,,
6660,"Schober, David",small hole at the top of the sky,c1997 David Schober,"cl, pno",score (11 pp.),Dur: 5:00,ICA,6815,,,,,,,,
6661,"Landers, Joseph",Sonata for Bb Clarinet and Piano,c1993 Joseph Landers,"cl, pno",score (18 pp.),,ICA,6816,,,,,,,,
6662,"Dawe, Jonathan",Rhapsody for clarinet and piano,c1989 Jonathan Dawe,"cl, pno",score (25 pp.),,ICA,6817,,,,,,,,
6663,"Demos, Nick",Four Moments for Bb Clarinet and Piano,c1983 Nick Demos,"cl, vln",score (21 pp.),,ICA,6818,,,,,,,,
6664,"Johnson, A. Paul",Divertimento #2,c[nd],"cl, pno","score (21 pp.), part",,ICA,6819,,,,,,,,
6665,"DeSantis, Dennis",Make it. Stop.,c1999 Dennis DeSantis,"cl-bs, pno",score 19 pp.),Dur: 7:15,ICA,6820,,,,,,,,
6666,"Crutchley, Ian",Gear,c1998 Ian Crutchley,"cl, vln",score (13 pp.),Dur: 9:00,ICA,6821,,,,,,,,
6667,"Levenberg, Boris",Suite for Clarinet and Piano,c[nd] ,"cl, pno","score (17 pp.), part",,ICA,6822,,,,,,,,
6668,"Frazier, J. Todd",Music for the Birds,c2001 Jefferson Todd Frazier,"cl | cl-a | cl-eb, harp",score (13 pp.),,ICA,6823,,,,,,,,
6669,"Janárceková, Viera",Banyan,c1996 Viera Janarcekova,"cl-bs, tbn",score (7 pp.),,ICA,6824,,,,,,,,
6670,"Janárceková, Viera",Aschenputtel - Trio,c1995 Viera Janarcekova,"cl, vcl, pno",score (9 pp.),,ICA,6825,,,,,,Trio,,Trios
6671,"Demos, Nickitas J.",Postscript,c1992 Nickitas J. Demos,"cl-bs, vcl",score (16 pp.),Dur: 6:25,ICA,6826,,,,,,,,
6672,"Dousa, Dominic",Five Pieces for Two Clarinets,c2000 Dominic Dousa,"cl | cl-eb, cl | cl-bs",score (26 pp.),Dur: 14:30,ICA,6827,,,,,,,,
6673,"Esenvalds, Eriks",Impressions of Saaremaa,c1999 Eriks Esenvalds,"cl, vcl",score (9 pp.),Dur: 12:10,ICA,6828,,,,,,,,
6674,"Lutz-Rijeka, Wilhelm",Woodwind Voodoo,c2000 Wilhelm Lutz-Rijeka,"cl, cl-bs",score (21 pp.),Dur: 17:00,ICA,6829,,,,,,,,
6675,"Oskomenko, T. Parulava",Life Circles,c2000 T. Parulava Oskomenko,"cl, vcl","score (4 pp.), 2 parts",Dur: approx 8:00,ICA,6830,,,,,,,,
6676,"Howard, Robert A. ",Dual Form,c1999 Robert A. Howard,"cl, vcl",score (12 pp.),Dur: 7:46,ICA,6831,,,,,,,,
6677,"Murakami, Akiko",Unity,c1997 Akiko Murakami,"cl, vcl",score (11 pp.),,ICA,6832,,,,,,,,
6678,"Baldvinsson, Tryggvi M.",Incantation,c2000 Tryggvi M. Baldvinsson,"cl-a, pno",score (13 pp.),,ICA,6833,,,,,,,,
6679,"Chiari, Francesco",Dai Rapsodici Moti,c1998 Francesco Chiari,"cl, pno",score (7 pp.),,ICA,6834,,,,,,,,
6680,"Mauer, Peri","Morning, Night, and Noon",c1990 Peri Mauer,cl(2),score (10 pp.),Dur: 8:04,ICA,6835,,,,,,,,
6681,"Hutter, Gregory J.",Three Pieces,c1998 Gregory J. Hutter,"cl, pno",score (11 pp.),Dur: 7:00,ICA,6836,,,,,,,,
6682,"Beatty, Stephen W.",Duet for Solo Clarinet and Cello,c2000 Stephen W. Beatty,"cl, vcl","score (6 pp.), 2 parts",,ICA,6837,,,,,,Duet,,Duets
6683,"Lemay, Robert",Mitsu No Kisetsu,c1998 Robert Lemay,"cl, voice-mez-sop",score (10 pp.),text by Matsuo Basho,ICA,6838,,,,,,,,
6684,"Blunt, Marcus",Sonata for Clarinet and Piano,c1999 Marcus Blunt,"cl, pno","score (18 pp.), part ",Dur: 8:00,ICA,6839,,,,,,,,
6685,"Tarmakov, Roussi",Cantus Amoris,c2000 Roussi Tarmakov,"cl, voice",2 scores (14 pp.),Dur: 13:30Ed. Rossen Idealov,ICA,6840,,,,,,,,
